,code,name,is_exist
34001,4773037040,경상북도 의성군 금성면 운곡리,존재
34002,4773037041,경상북도 의성군 금성면 만천리,존재
34003,4773037042,경상북도 의성군 금성면 하리,존재
34004,4773037043,경상북도 의성군 금성면 초전리,존재
34005,4773037044,경상북도 의성군 금성면 구련리,존재
34006,4773037045,경상북도 의성군 금성면 명덕리,존재
34007,4773037046,경상북도 의성군 금성면 도경리,존재
34008,4773037047,경상북도 의성군 금성면 개일리,존재
34009,4773037048,경상북도 의성군 금성면 청로리,존재
34010,4773037049,경상북도 의성군 금성면 산운리,존재
34011,4773037050,경상북도 의성군 금성면 수정리,존재
34012,4773038000,경상북도 의성군 봉양면,존재
34026,4773038034,경상북도 의성군 봉양면 삼산리,존재
34027,4773038035,경상북도 의성군 봉양면 장대리,존재
34028,4773038036,경상북도 의성군 봉양면 풍리리,존재
34029,4773038037,경상북도 의성군 봉양면 구산리,존재
34030,4773038038,경상북도 의성군 봉양면 신평리,존재
34031,4773038039,경상북도 의성군 봉양면 도원리,존재
34032,4773038040,경상북도 의성군 봉양면 화전리,존재
34033,4773038041,경상북도 의성군 봉양면 사부리,존재
34034,4773038042,경상북도 의성군 봉양면 구미리,존재
34035,4773038043,경상북도 의성군 봉양면 길천리,존재
34036,4773038044,경상북도 의성군 봉양면 문흥리,존재
34037,4773038045,경상북도 의성군 봉양면 분토리,존재
34038,4773038046,경상북도 의성군 봉양면 안평리,존재
34039,4773039000,경상북도 의성군 비안면,존재
34055,4773039035,경상북도 의성군 비안면 동부리,존재
34056,4773039036,경상북도 의성군 비안면 서부리,존재
34057,4773039037,경상북도 의성군 비안면 옥연리,존재
34058,4773039038,경상북도 의성군 비안면 용천리,존재
34059,4773039039,경상북도 의성군 비안면 용남리,존재
34060,4773039040,경상북도 의성군 비안면 이두리,존재
34061,4773039041,경상북도 의성군 비안면 외곡리,존재
34062,4773039042,경상북도 의성군 비안면 자락리,존재
34063,4773039043,경상북도 의성군 비안면 현산리,존재
34064,4773039044,경상북도 의성군 비안면 산제리,존재
34065,4773039045,경상북도 의성군 비안면 화신리,존재
34066,4773039046,경상북도 의성군 비안면 쌍계리,존재
34067,4773039047,경상북도 의성군 비안면 도암리,존재
34068,4773039048,경상북도 의성군 비안면 장춘리,존재
34069,4773040000,경상북도 의성군 구천면,존재
34080,4773040031,경상북도 의성군 구천면 위성리,존재
34081,4773040032,경상북도 의성군 구천면 모흥리,존재
34082,4773040033,경상북도 의성군 구천면 조성리,존재
34083,4773040034,경상북도 의성군 구천면 장국리,존재
34084,4773040035,경상북도 의성군 구천면 소호리,존재
34085,4773040036,경상북도 의성군 구천면 용사리,존재
34086,4773040037,경상북도 의성군 구천면 내산리,존재
34087,4773040038,경상북도 의성군 구천면 유산리,존재
34088,4773040039,경상북도 의성군 구천면 미천리,존재
34089,4773040040,경상북도 의성군 구천면 청산리,존재
34090,4773041000,경상북도 의성군 단밀면,존재
34100,4773041029,경상북도 의성군 단밀면 속암리,존재
34101,4773041030,경상북도 의성군 단밀면 용곡리,존재
34102,4773041031,경상북도 의성군 단밀면 위중리,존재
34103,4773041032,경상북도 의성군 단밀면 주선리,존재
34104,4773041033,경상북도 의성군 단밀면 서제리,존재
34105,4773041034,경상북도 의성군 단밀면 팔등리,존재
34106,4773041035,경상북도 의성군 단밀면 생송리,존재
34107,4773041036,경상북도 의성군 단밀면 낙정리,존재
34108,4773042000,경상북도 의성군 단북면,존재
34116,4773042028,경상북도 의성군 단북면 이연리,존재
34117,4773042029,경상북도 의성군 단북면 노연리,존재
34118,4773042030,경상북도 의성군 단북면 정안리,존재
34119,4773042031,경상북도 의성군 단북면 연제리,존재
34120,4773042032,경상북도 의성군 단북면 효제리,존재
34121,4773042033,경상북도 의성군 단북면 성암리,존재
34122,4773042034,경상북도 의성군 단북면 신하리,존재
34123,4773043000,경상북도 의성군 안계면,존재
34133,4773043030,경상북도 의성군 안계면 용기리,존재
34134,4773043031,경상북도 의성군 안계면 토매리,존재
34135,4773043032,경상북도 의성군 안계면 위양리,존재
34136,4773043033,경상북도 의성군 안계면 교촌리,존재
34137,4773043034,경상북도 의성군 안계면 안정리,존재
34138,4773043035,경상북도 의성군 안계면 봉양리,존재
34139,4773043036,경상북도 의성군 안계면 도덕리,존재
34140,4773043037,경상북도 의성군 안계면 양곡리,존재
34141,4773043038,경상북도 의성군 안계면 시안리,존재
34142,4773044000,경상북도 의성군 다인면,존재
34158,4773044036,경상북도 의성군 다인면 서릉리,존재
34159,4773044037,경상북도 의성군 다인면 산내리,존재
34160,4773044038,경상북도 의성군 다인면 가원리,존재
34161,4773044039,경상북도 의성군 다인면 송호리,존재
34162,4773044040,경상북도 의성군 다인면 도암리,존재
34163,4773044041,경상북도 의성군 다인면 평림리,존재
34164,4773044042,경상북도 의성군 다인면 덕지리,존재
34165,4773044043,경상북도 의성군 다인면 덕미리,존재
34166,4773044044,경상북도 의성군 다인면 양서리,존재
34167,4773044045,경상북도 의성군 다인면 용곡리,존재
34168,4773044046,경상북도 의성군 다인면 봉정리,존재
34169,4773044047,경상북도 의성군 다인면 달제리,존재
34170,4773044048,경상북도 의성군 다인면 삼분리,존재
34171,4773044049,경상북도 의성군 다인면 외정리,존재
34172,4773044050,경상북도 의성군 다인면 신락리,존재
34173,4773044051,경상북도 의성군 다인면 용무리,존재
34174,4773045000,경상북도 의성군 신평면,존재
34187,4773045033,경상북도 의성군 신평면 용봉리,존재
34188,4773045034,경상북도 의성군 신평면 덕봉리,존재
34189,4773045035,경상북도 의성군 신평면 중율리,존재
34190,4773045036,경상북도 의성군 신평면 청운리,존재
34191,4773045037,경상북도 의성군 신평면 교안리,존재
34192,4773045038,경상북도 의성군 신평면 검곡리,존재
34199,4773046000,경상북도 의성군 안평면,존재
34213,4773046034,경상북도 의성군 안평면 창길리,존재
34214,4773046035,경상북도 의성군 안평면 괴산리,존재
34215,4773046036,경상북도 의성군 안평면 박곡리,존재
34216,4773046037,경상북도 의성군 안평면 석탑리,존재
34217,4773046038,경상북도 의성군 안평면 신월리,존재
34218,4773046039,경상북도 의성군 안평면 신안리,존재
34219,4773046040,경상북도 의성군 안평면 대사리,존재
34220,4773046041,경상북도 의성군 안평면 도옥리,존재
34221,4773046042,경상북도 의성군 안평면 마전리,존재
34222,4773046043,경상북도 의성군 안평면 기도리,존재
34223,4773046044,경상북도 의성군 안평면 금곡리,존재
34224,4773046045,경상북도 의성군 안평면 하령리,존재
34225,4773046046,경상북도 의성군 안평면 삼춘리,존재
34226,4773047000,경상북도 의성군 안사면,존재
34227,4773047021,경상북도 의성군 안사면 중하리,존재
34228,4773047022,경상북도 의성군 안사면 안사리,존재
34229,4773047023,경상북도 의성군 안사면 만리리,존재
34230,4773047024,경상북도 의성군 안사면 신수리,존재
34231,4773047025,경상북도 의성군 안사면 월소리,존재
34232,4773047026,경상북도 의성군 안사면 쌍호리,존재
34692,4775000000,경상북도 청송군,존재
34713,4775025000,경상북도 청송군 청송읍,존재
34714,4775025021,경상북도 청송군 청송읍 월막리,존재
34715,4775025022,경상북도 청송군 청송읍 덕리,존재
34716,4775025023,경상북도 청송군 청송읍 금곡리,존재
34717,4775025024,경상북도 청송군 청송읍 청운리,존재
34718,4775025025,경상북도 청송군 청송읍 송생리,존재
34719,4775025026,경상북도 청송군 청송읍 교리,존재
34720,4775025027,경상북도 청송군 청송읍 거대리,존재
34721,4775025028,경상북도 청송군 청송읍 월외리,존재
34722,4775025029,경상북도 청송군 청송읍 부곡리,존재
34744,4775031500,경상북도 청송군 주왕산면,존재
34745,4775031521,경상북도 청송군 주왕산면 상평리,존재
34746,4775031522,경상북도 청송군 주왕산면 지리,존재
34747,4775031523,경상북도 청송군 주왕산면 하의리,존재
34748,4775031524,경상북도 청송군 주왕산면 상의리,존재
34749,4775031525,경상북도 청송군 주왕산면 부일리,존재
34750,4775031526,경상북도 청송군 주왕산면 신점리,존재
34751,4775031527,경상북도 청송군 주왕산면 주산지리,존재
34752,4775031528,경상북도 청송군 주왕산면 내룡리,존재
34753,4775031529,경상북도 청송군 주왕산면 라리,존재
34754,4775031530,경상북도 청송군 주왕산면 항리,존재
34755,4775032000,경상북도 청송군 부남면,존재
34765,4775032030,경상북도 청송군 부남면 감연리,존재
34766,4775032031,경상북도 청송군 부남면 대전리,존재
34767,4775032032,경상북도 청송군 부남면 홍원리,존재
34768,4775032033,경상북도 청송군 부남면 하속리,존재
34769,4775032034,경상북도 청송군 부남면 구천리,존재
34770,4775032035,경상북도 청송군 부남면 화장리,존재
34771,4775032036,경상북도 청송군 부남면 이현리,존재
34772,4775032037,경상북도 청송군 부남면 중기리,존재
34773,4775032038,경상북도 청송군 부남면 양숙리,존재
34774,4775033000,경상북도 청송군 현동면,존재
34782,4775033028,경상북도 청송군 현동면 도평리,존재
34783,4775033029,경상북도 청송군 현동면 거성리,존재
34784,4775033030,경상북도 청송군 현동면 눌인리,존재
34785,4775033031,경상북도 청송군 현동면 월매리,존재
34786,4775033032,경상북도 청송군 현동면 개일리,존재
34787,4775033033,경상북도 청송군 현동면 창양리,존재
34788,4775033034,경상북도 청송군 현동면 인지리,존재
34789,4775034000,경상북도 청송군 현서면,존재
34806,4775034034,경상북도 청송군 현서면 백자리,존재
34807,4775034035,경상북도 청송군 현서면 수락리,존재
34808,4775034036,경상북도 청송군 현서면 무계리,존재
34809,4775034037,경상북도 청송군 현서면 갈천리,존재
34810,4775034038,경상북도 청송군 현서면 사촌리,존재
34811,4775034039,경상북도 청송군 현서면 월정리,존재
34812,4775034040,경상북도 청송군 현서면 도리,존재
34813,4775034041,경상북도 청송군 현서면 모계리,존재
34814,4775034042,경상북도 청송군 현서면 천천리,존재
34815,4775034043,경상북도 청송군 현서면 구산리,존재
34816,4775034044,경상북도 청송군 현서면 화목리,존재
34817,4775034045,경상북도 청송군 현서면 덕계리,존재
34818,4775034046,경상북도 청송군 현서면 두현리,존재
34819,4775035000,경상북도 청송군 안덕면,존재
34832,4775035033,경상북도 청송군 안덕면 명당리,존재
34833,4775035034,경상북도 청송군 안덕면 감은리,존재
34834,4775035035,경상북도 청송군 안덕면 장전리,존재
34835,4775035036,경상북도 청송군 안덕면 문거리,존재
34836,4775035037,경상북도 청송군 안덕면 신성리,존재
34837,4775035038,경상북도 청송군 안덕면 근곡리,존재
34838,4775035039,경상북도 청송군 안덕면 노래리,존재
34839,4775035040,경상북도 청송군 안덕면 지소리,존재
34840,4775035041,경상북도 청송군 안덕면 고와리,존재
34841,4775035042,경상북도 청송군 안덕면 복리,존재
34842,4775035043,경상북도 청송군 안덕면 덕성리,존재
34843,4775035044,경상북도 청송군 안덕면 성재리,존재
34844,4775036000,경상북도 청송군 파천면,존재
34856,4775036032,경상북도 청송군 파천면 관리,존재
34857,4775036033,경상북도 청송군 파천면 중평리,존재
34858,4775036034,경상북도 청송군 파천면 덕천리,존재
34859,4775036035,경상북도 청송군 파천면 신흥리,존재
34860,4775036036,경상북도 청송군 파천면 지경리,존재
34861,4775036037,경상북도 청송군 파천면 병부리,존재
34862,4775036038,경상북도 청송군 파천면 황목리,존재
34863,4775036039,경상북도 청송군 파천면 어천리,존재
34864,4775036040,경상북도 청송군 파천면 송강리,존재
34865,4775036041,경상북도 청송군 파천면 신기리,존재
34866,4775036042,경상북도 청송군 파천면 옹점리,존재
34867,4775037000,경상북도 청송군 진보면,존재
34883,4775037036,경상북도 청송군 진보면 진안리,존재
34884,4775037037,경상북도 청송군 진보면 이촌리,존재
34885,4775037038,경상북도 청송군 진보면 후평리,존재
34886,4775037039,경상북도 청송군 진보면 합강리,존재
34887,4775037040,경상북도 청송군 진보면 기곡리,존재
34888,4775037041,경상북도 청송군 진보면 추현리,존재
34889,4775037042,경상북도 청송군 진보면 부곡리,존재
34890,4775037043,경상북도 청송군 진보면 세장리,존재
34891,4775037044,경상북도 청송군 진보면 광덕리,존재
34892,4775037045,경상북도 청송군 진보면 각산리,존재
34893,4775037046,경상북도 청송군 진보면 월전리,존재
34894,4775037047,경상북도 청송군 진보면 시량리,존재
34895,4775037048,경상북도 청송군 진보면 고현리,존재
34896,4775037049,경상북도 청송군 진보면 신촌리,존재
34897,4775037050,경상북도 청송군 진보면 괴정리,존재
34909,4776000000,경상북도 영양군,존재
34942,4776025000,경상북도 영양군 영양읍,존재
34943,4776025021,경상북도 영양군 영양읍 동부리,존재
34944,4776025022,경상북도 영양군 영양읍 서부리,존재
34945,4776025023,경상북도 영양군 영양읍 감천리,존재
34946,4776025024,경상북도 영양군 영양읍 전곡리,존재
34947,4776025025,경상북도 영양군 영양읍 황용리,존재
34948,4776025026,경상북도 영양군 영양읍 삼지리,존재
34949,4776025027,경상북도 영양군 영양읍 현리,존재
34950,4776025028,경상북도 영양군 영양읍 하원리,존재
34951,4776025029,경상북도 영양군 영양읍 상원리,존재
34952,4776025030,경상북도 영양군 영양읍 무학리,존재
34953,4776025031,경상북도 영양군 영양읍 무창리,존재
34954,4776025032,경상북도 영양군 영양읍 대천리,존재
34955,4776025033,경상북도 영양군 영양읍 화천리,존재
34956,4776025034,경상북도 영양군 영양읍 양구리,존재
34957,4776025035,경상북도 영양군 영양읍 기산리,존재
34958,4776031000,경상북도 영양군 입암면,존재
34972,4776031034,경상북도 영양군 입암면 신구리,존재
34973,4776031035,경상북도 영양군 입암면 양항리,존재
34974,4776031036,경상북도 영양군 입암면 연당리,존재
34975,4776031037,경상북도 영양군 입암면 교리,존재
34976,4776031038,경상북도 영양군 입암면 삼산리,존재
34977,4776031039,경상북도 영양군 입암면 신사리,존재
34978,4776031040,경상북도 영양군 입암면 대천리,존재
34979,4776031041,경상북도 영양군 입암면 금학리,존재
34980,4776031042,경상북도 영양군 입암면 산해리,존재
34981,4776031043,경상북도 영양군 입암면 노달리,존재
34982,4776031044,경상북도 영양군 입암면 방전리,존재
34983,4776031045,경상북도 영양군 입암면 병옥리,존재
34984,4776031046,경상북도 영양군 입암면 흥구리,존재
34985,4776032000,경상북도 영양군 청기면,존재
34999,4776032034,경상북도 영양군 청기면 정족리,존재
35000,4776032035,경상북도 영양군 청기면 토곡리,존재
35001,4776032036,경상북도 영양군 청기면 사리,존재
35002,4776032037,경상북도 영양군 청기면 청기리,존재
35003,4776032038,경상북도 영양군 청기면 구매리,존재
35004,4776032039,경상북도 영양군 청기면 저리,존재
35005,4776032040,경상북도 영양군 청기면 산운리,존재
35006,4776032041,경상북도 영양군 청기면 토구리,존재
35007,4776032042,경상북도 영양군 청기면 무진리,존재
35008,4776032043,경상북도 영양군 청기면 행화리,존재
35009,4776032044,경상북도 영양군 청기면 당리,존재
35010,4776032045,경상북도 영양군 청기면 상청리,존재
35011,4776032046,경상북도 영양군 청기면 기포리,존재
35012,4776033000,경상북도 영양군 일월면,존재
35024,4776033032,경상북도 영양군 일월면 주곡리,존재
35025,4776033033,경상북도 영양군 일월면 곡강리,존재
35026,4776033034,경상북도 영양군 일월면 문암리,존재
35027,4776033035,경상북도 영양군 일월면 오리리,존재
35028,4776033036,경상북도 영양군 일월면 용화리,존재
35029,4776033037,경상북도 영양군 일월면 도계리,존재
35030,4776033038,경상북도 영양군 일월면 섬촌리,존재
35031,4776033039,경상북도 영양군 일월면 가천리,존재
35032,4776033040,경상북도 영양군 일월면 도곡리,존재
35033,4776033041,경상북도 영양군 일월면 칠성리,존재
35034,4776033042,경상북도 영양군 일월면 가곡리,존재
35035,4776034000,경상북도 영양군 수비면,존재
35046,4776034030,경상북도 영양군 수비면 수하리,존재
35047,4776034031,경상북도 영양군 수비면 발리리,존재
35048,4776034032,경상북도 영양군 수비면 신원리,존재
35049,4776034033,경상북도 영양군 수비면 죽파리,존재
35050,4776034034,경상북도 영양군 수비면 오기리,존재
35051,4776034035,경상북도 영양군 수비면 계리,존재
35052,4776034036,경상북도 영양군 수비면 본신리,존재
35053,4776034037,경상북도 영양군 수비면 신암리,존재
35054,4776034038,경상북도 영양군 수비면 송하리,존재
35055,4776035000,경상북도 영양군 석보면,존재
35071,4776035034,경상북도 영양군 석보면 원리리,존재
35072,4776035035,경상북도 영양군 석보면 옥계리,존재
35073,4776035036,경상북도 영양군 석보면 주남리,존재
35074,4776035037,경상북도 영양군 석보면 요원리,존재
35075,4776035038,경상북도 영양군 석보면 택전리,존재
35076,4776035039,경상북도 영양군 석보면 신평리,존재
35077,4776035040,경상북도 영양군 석보면 포산리,존재
35078,4776035041,경상북도 영양군 석보면 소계리,존재
35079,4776035042,경상북도 영양군 석보면 화매리,존재
35080,4776035043,경상북도 영양군 석보면 답곡리,존재
35081,4776035044,경상북도 영양군 석보면 홍계리,존재
35082,4776035045,경상북도 영양군 석보면 지경리,존재
35083,4776035046,경상북도 영양군 석보면 삼의리,존재
35084,4777000000,경상북도 영덕군,존재
35119,4777025000,경상북도 영덕군 영덕읍,존재
35120,4777025021,경상북도 영덕군 영덕읍 구미리,존재
35121,4777025022,경상북도 영덕군 영덕읍 화개리,존재
35122,4777025023,경상북도 영덕군 영덕읍 남석리,존재
35123,4777025024,경상북도 영덕군 영덕읍 덕곡리,존재
35124,4777025025,경상북도 영덕군 영덕읍 천전리,존재
35125,4777025026,경상북도 영덕군 영덕읍 남산리,존재
35126,4777025027,경상북도 영덕군 영덕읍 우곡리,존재
35127,4777025028,경상북도 영덕군 영덕읍 화수리,존재
35128,4777025029,경상북도 영덕군 영덕읍 삼계리,존재
35129,4777025030,경상북도 영덕군 영덕읍 매정리,존재
35130,4777025031,경상북도 영덕군 영덕읍 석리,존재
35131,4777025032,경상북도 영덕군 영덕읍 노물리,존재
35132,4777025033,경상북도 영덕군 영덕읍 오보리,존재
35133,4777025034,경상북도 영덕군 영덕읍 대탄리,존재
35134,4777025035,경상북도 영덕군 영덕읍 대부리,존재
35135,4777025036,경상북도 영덕군 영덕읍 창포리,존재
35136,4777025037,경상북도 영덕군 영덕읍 화천리,존재
35137,4777031000,경상북도 영덕군 강구면,존재
35148,4777031031,경상북도 영덕군 강구면 강구리,존재
35149,4777031032,경상북도 영덕군 강구면 오포리,존재
35150,4777031033,경상북도 영덕군 강구면 삼사리,존재
35151,4777031034,경상북도 영덕군 강구면 화전리,존재
35152,4777031035,경상북도 영덕군 강구면 상직리,존재
35154,4777031037,경상북도 영덕군 강구면 소월리,존재
35155,4777031038,경상북도 영덕군 강구면 금호리,존재
35156,4777031039,경상북도 영덕군 강구면 하저리,존재
35157,4777031040,경상북도 영덕군 강구면 금진리,존재
35158,4777031041,경상북도 영덕군 강구면 원직리,존재
35159,4777032000,경상북도 영덕군 남정면,존재
35175,4777032036,경상북도 영덕군 남정면 장사리,존재
35176,4777032037,경상북도 영덕군 남정면 부경리,존재
35177,4777032038,경상북도 영덕군 남정면 회리,존재
35178,4777032039,경상북도 영덕군 남정면 양성리,존재
35179,4777032040,경상북도 영덕군 남정면 봉전리,존재
35180,4777032041,경상북도 영덕군 남정면 쟁암리,존재
35181,4777032042,경상북도 영덕군 남정면 사암리,존재
35182,4777032043,경상북도 영덕군 남정면 도천리,존재
35183,4777032044,경상북도 영덕군 남정면 우곡리,존재
35184,4777032045,경상북도 영덕군 남정면 중화리,존재
35185,4777032046,경상북도 영덕군 남정면 남정리,존재
35186,4777032047,경상북도 영덕군 남정면 남호리,존재
35187,4777032048,경상북도 영덕군 남정면 구계리,존재
35188,4777032049,경상북도 영덕군 남정면 원척리,존재
35189,4777032050,경상북도 영덕군 남정면 부흥리,존재
35190,4777033000,경상북도 영덕군 달산면,존재
35202,4777033032,경상북도 영덕군 달산면 대지리,존재
35203,4777033033,경상북도 영덕군 달산면 용평리,존재
35204,4777033034,경상북도 영덕군 달산면 매일리,존재
35205,4777033035,경상북도 영덕군 달산면 흥기리,존재
35206,4777033036,경상북도 영덕군 달산면 주응리,존재
35207,4777033037,경상북도 영덕군 달산면 옥산리,존재
35208,4777033038,경상북도 영덕군 달산면 인곡리,존재
35209,4777033039,경상북도 영덕군 달산면 용전리,존재
35210,4777033040,경상북도 영덕군 달산면 덕산리,존재
35211,4777033041,경상북도 영덕군 달산면 봉산리,존재
35212,4777033042,경상북도 영덕군 달산면 옥계리,존재
35213,4777034000,경상북도 영덕군 지품면,존재
35232,4777034039,경상북도 영덕군 지품면 삼화리,존재
35233,4777034040,경상북도 영덕군 지품면 오천리,존재
35234,4777034041,경상북도 영덕군 지품면 신양리,존재
35235,4777034042,경상북도 영덕군 지품면 눌곡리,존재
35236,4777034043,경상북도 영덕군 지품면 용덕리,존재
35237,4777034044,경상북도 영덕군 지품면 송천리,존재
35238,4777034045,경상북도 영덕군 지품면 낙평리,존재
35239,4777034046,경상북도 영덕군 지품면 수암리,존재
35240,4777034047,경상북도 영덕군 지품면 복곡리,존재
35241,4777034048,경상북도 영덕군 지품면 원전리,존재
35242,4777034049,경상북도 영덕군 지품면 지품리,존재
35243,4777034050,경상북도 영덕군 지품면 기사리,존재
35244,4777034051,경상북도 영덕군 지품면 황장리,존재
35245,4777034052,경상북도 영덕군 지품면 신안리,존재
35246,4777034053,경상북도 영덕군 지품면 속곡리,존재
35247,4777034054,경상북도 영덕군 지품면 율전리,존재
35248,4777034055,경상북도 영덕군 지품면 도계리,존재
35249,4777034056,경상북도 영덕군 지품면 옥류리,존재
35250,4777034057,경상북도 영덕군 지품면 신애리,존재
35251,4777035000,경상북도 영덕군 축산면,존재
35263,4777035032,경상북도 영덕군 축산면 축산리,존재
35264,4777035033,경상북도 영덕군 축산면 경정리,존재
35265,4777035034,경상북도 영덕군 축산면 고곡리,존재
35266,4777035035,경상북도 영덕군 축산면 도곡리,존재
35267,4777035036,경상북도 영덕군 축산면 상원리,존재
35268,4777035037,경상북도 영덕군 축산면 부곡리,존재
35269,4777035038,경상북도 영덕군 축산면 칠성리,존재
35270,4777035039,경상북도 영덕군 축산면 조항리,존재
35271,4777035040,경상북도 영덕군 축산면 대곡리,존재
35272,4777035041,경상북도 영덕군 축산면 기암리,존재
35274,4777036000,경상북도 영덕군 영해면,존재
35284,4777036030,경상북도 영덕군 영해면 성내리,존재
35285,4777036031,경상북도 영덕군 영해면 괴시리,존재
35286,4777036032,경상북도 영덕군 영해면 대진리,존재
35287,4777036033,경상북도 영덕군 영해면 사진리,존재
35288,4777036034,경상북도 영덕군 영해면 연평리,존재
35289,4777036035,경상북도 영덕군 영해면 벌영리,존재
35290,4777036036,경상북도 영덕군 영해면 원구리,존재
35291,4777036037,경상북도 영덕군 영해면 묘곡리,존재
35293,4777036039,경상북도 영덕군 영해면 대동리,존재
35294,4777037000,경상북도 영덕군 병곡면,존재
35309,4777037035,경상북도 영덕군 병곡면 삼읍리,존재
35310,4777037036,경상북도 영덕군 병곡면 금곡리,존재
35311,4777037037,경상북도 영덕군 병곡면 백석리,존재
35312,4777037038,경상북도 영덕군 병곡면 병곡리,존재
35313,4777037039,경상북도 영덕군 병곡면 영리,존재
35314,4777037040,경상북도 영덕군 병곡면 거무역리,존재
35315,4777037041,경상북도 영덕군 병곡면 아곡리,존재
35316,4777037042,경상북도 영덕군 병곡면 원황리,존재
35317,4777037043,경상북도 영덕군 병곡면 이천리,존재
35318,4777037044,경상북도 영덕군 병곡면 각리리,존재
35319,4777037045,경상북도 영덕군 병곡면 사천리,존재
35320,4777037046,경상북도 영덕군 병곡면 신평리,존재
35321,4777037047,경상북도 영덕군 병곡면 송천리,존재
35323,4777037049,경상북도 영덕군 병곡면 덕천리,존재
35324,4777038000,경상북도 영덕군 창수면,존재
35338,4777038034,경상북도 영덕군 창수면 인량리,존재
35339,4777038035,경상북도 영덕군 창수면 가산리,존재
35340,4777038036,경상북도 영덕군 창수면 신기리,존재
35341,4777038037,경상북도 영덕군 창수면 신리리,존재
35342,4777038038,경상북도 영덕군 창수면 갈천리,존재
35343,4777038039,경상북도 영덕군 창수면 창수리,존재
35344,4777038040,경상북도 영덕군 창수면 미곡리,존재
35345,4777038041,경상북도 영덕군 창수면 오촌리,존재
35346,4777038042,경상북도 영덕군 창수면 삼계리,존재
35347,4777038043,경상북도 영덕군 창수면 수리,존재
35348,4777038044,경상북도 영덕군 창수면 인천리,존재
35349,4777038045,경상북도 영덕군 창수면 보림리,존재
35350,4777038046,경상북도 영덕군 창수면 백청리,존재
37036,4782000000,경상북도 청도군,존재
37095,4782025000,경상북도 청도군 화양읍,존재
37096,4782025021,경상북도 청도군 화양읍 동상리,존재
37097,4782025022,경상북도 청도군 화양읍 서상리,존재
37098,4782025023,경상북도 청도군 화양읍 신봉리,존재
37099,4782025024,경상북도 청도군 화양읍 교촌리,존재
37100,4782025025,경상북도 청도군 화양읍 동천리,존재
37101,4782025026,경상북도 청도군 화양읍 합천리,존재
37102,4782025027,경상북도 청도군 화양읍 범곡리,존재
37103,4782025028,경상북도 청도군 화양읍 송북리,존재
37104,4782025029,경상북도 청도군 화양읍 눌미리,존재
37105,4782025030,경상북도 청도군 화양읍 고평리,존재
37106,4782025031,경상북도 청도군 화양읍 소라리,존재
37107,4782025032,경상북도 청도군 화양읍 진라리,존재
37108,4782025033,경상북도 청도군 화양읍 삼신리,존재
37109,4782025034,경상북도 청도군 화양읍 다로리,존재
37110,4782025035,경상북도 청도군 화양읍 송금리,존재
37111,4782025036,경상북도 청도군 화양읍 유등리,존재
37112,4782025037,경상북도 청도군 화양읍 토평리,존재
37113,4782025300,경상북도 청도군 청도읍,존재
37114,4782025321,경상북도 청도군 청도읍 고수리,존재
37115,4782025322,경상북도 청도군 청도읍 송읍리,존재
37116,4782025323,경상북도 청도군 청도읍 무등리,존재
37117,4782025324,경상북도 청도군 청도읍 덕암리,존재
37118,4782025325,경상북도 청도군 청도읍 내리,존재
37119,4782025326,경상북도 청도군 청도읍 안인리,존재
37120,4782025327,경상북도 청도군 청도읍 운산리,존재
37121,4782025328,경상북도 청도군 청도읍 부야리,존재
37122,4782025329,경상북도 청도군 청도읍 원정리,존재
37123,4782025330,경상북도 청도군 청도읍 구미리,존재
37124,4782025331,경상북도 청도군 청도읍 월곡리,존재
37125,4782025332,경상북도 청도군 청도읍 원리,존재
37126,4782025333,경상북도 청도군 청도읍 거연리,존재
37127,4782025334,경상북도 청도군 청도읍 신도리,존재
37128,4782025335,경상북도 청도군 청도읍 상리,존재
37129,4782025336,경상북도 청도군 청도읍 평양리,존재
37130,4782025337,경상북도 청도군 청도읍 음지리,존재
37131,4782025338,경상북도 청도군 청도읍 초현리,존재
37132,4782025339,경상북도 청도군 청도읍 유호리,존재
37133,4782025340,경상북도 청도군 청도읍 내호리,존재
37134,4782025341,경상북도 청도군 청도읍 사촌리,존재
37135,4782031000,경상북도 청도군 각남면,존재
37146,4782031031,경상북도 청도군 각남면 칠성리,존재
37147,4782031032,경상북도 청도군 각남면 화리,존재
37148,4782031033,경상북도 청도군 각남면 일곡리,존재
37149,4782031034,경상북도 청도군 각남면 구곡리,존재
37150,4782031035,경상북도 청도군 각남면 예리리,존재
37151,4782031036,경상북도 청도군 각남면 신당리,존재
37152,4782031037,경상북도 청도군 각남면 녹명리,존재
37153,4782031038,경상북도 청도군 각남면 사리,존재
37154,4782031039,경상북도 청도군 각남면 함박리,존재
37155,4782031040,경상북도 청도군 각남면 옥산리,존재
37156,4782032000,경상북도 청도군 풍각면,존재
37169,4782032033,경상북도 청도군 풍각면 송서리,존재
37170,4782032034,경상북도 청도군 풍각면 봉기리,존재
37171,4782032035,경상북도 청도군 풍각면 현리리,존재
37172,4782032036,경상북도 청도군 풍각면 성곡리,존재
37173,4782032037,경상북도 청도군 풍각면 수월리,존재
37174,4782032038,경상북도 청도군 풍각면 화산리,존재
37175,4782032039,경상북도 청도군 풍각면 금곡리,존재
37176,4782032040,경상북도 청도군 풍각면 안산리,존재
37177,4782032041,경상북도 청도군 풍각면 흑석리,존재
37178,4782032042,경상북도 청도군 풍각면 월봉리,존재
